-29.912660598754883	(8, 12, 2)	[-0.34876656992437227, 0.41378807834909814, 0.0009764190686087915, 0.01656911115396209, -0.6368048246079911, -0.6748948858051094, -0.5711754063874284, 0.3425943569401435, 0.023676939850278078, 0.798136143782354, 0.21951764452340106, -0.11995518375035497, -0.5792867815996532, -0.20410250932753726, 0.22370375119742336, 0.6937088161320477, -0.5284548315799344, 0.1501130423713366, 0.5304528188978579, 0.3302716398883643, -0.4764966494983496, -0.962226561592963, 0.6832259193675096, -0.09119169509031244, 0.8699154017287403, 0.44907509050265193, 0.9009275591027053, 0.5948067711492093, 0.7336205032197138, 0.8577458323490768, -0.5499651562575516, 0.25777594709652796, 0.37093653050885855, 0.6448496333444322, 0.3634928854799857, -0.6965623516326742, -0.038763034366858795, 0.8813723865033571, -0.7411356616471714, 0.1758140252959235, -0.07486920403987929, 0.47205445980145866, -0.2710589716813445, -0.48909069911351555, -0.9841930810437518, -0.3764612880452203, -0.9928508797254061, 0.3416793328265457, -0.4924454098134048, 0.26634982638328975, -0.1981399053826025, -0.0750448518997382, 0.03145347150755229, -0.636455293399893, 0.5692992875535616, -0.4200959946059344, 0.24082323629478664, -0.43869449801829274, 0.36288817762076486, -0.5121801888180029, -0.63039334783214, -0.08065681367253674, -0.7571961991910512, 0.4650193339577875, 0.7250131697182081, -0.9949357220045394, 0.46705927630277366, 0.7170130251555777, 0.6669249728709348, 0.012178761530549531, 0.23605220596329235, -0.4320542907683478, -0.5784360360981828, 0.5252865357677206, -0.6726561335447045, -0.11801735587765427, -0.5273443142821157, -0.0977536136714694, -0.575369980848508, -0.7313244035720505, -0.1215658519476035, 0.9357935214270716, 0.27194843698069215, 0.8448027408111478, 0.7538889449326844, 0.5446670894925922, -0.9637807508941612, 0.8767134505190803, -0.5967879937908627, 0.7882981642194788, -0.21489152501474473, 0.320630562649024, -0.9000788773764241, 0.5999748066410058, -0.6213435903690161, -0.1674743074103231, 0.967106789688599, 0.7316991132966406, -0.8298653998627232, -0.9985409282962976, 0.9480283798338649, 0.46739357317637276, -0.836952247388117, 0.22999257583613586, -0.7179832244569246, -0.09166580480694231, 0.3961094345125955, 0.4811706016053905, 0.68310912205147, 0.3300107765321405, 0.3537727282542913, 0.4227464890092163, -0.20999819234386607, -0.6829422756592158, -0.8979301859291293, 0.27113222189550945, 0.21779580037801494, 0.9481054533455047, -0.3730314368583789, -0.5252304768670024]
-37.42180252075195	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.7827682520519572, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.8360271212587633, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.8392631287630334, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.8707940341088465, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.8155744126380979, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, 0.11200398885624674, 0.023846579463198125, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.7414953265770095, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.4102679215412659, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, 0.1963057880547534, -0.8500095313607288, -0.2875000933273977, -0.41220419813785303, 0.7815251572955384, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, 0.031370402466614156, -0.6135050194333254, 0.41280862725028755, -0.6753184141974495, -0.1378655727257423, 0.3219152951339359]
481.61865234375	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.7827682520519572, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.8360271212587633, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.8392631287630334, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.8707940341088465, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.8155744126380979, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, 0.11200398885624674, 0.023846579463198125, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.7414953265770095, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.4102679215412659, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, 0.1963057880547534, -0.8500095313607288, -0.2875000933273977, 0.46739357317637276, -0.836952247388117, 0.22999257583613586, -0.7179832244569246, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, 0.031370402466614156, -0.6135050194333254, 0.41280862725028755, -0.6753184141974495, -0.1378655727257423, 0.3219152951339359]
466.14483642578125	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.7827682520519572, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.8360271212587633, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.8392631287630334, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.8707940341088465, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.7175860417104052, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, 0.11200398885624674, 0.023846579463198125, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.8942697677234186, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.7414953265770095, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.4102679215412659, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, 0.1963057880547534, -0.8500095313607288, -0.2875000933273977, -0.41220419813785303, 0.7815251572955384, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, 0.031370402466614156, -0.6135050194333254, 0.41280862725028755, -0.6753184141974495, -0.1378655727257423, 0.3219152951339359]
481.018310546875	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.7827682520519572, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.8360271212587633, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.8392631287630334, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.8707940341088465, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.8155744126380979, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, 0.11200398885624674, 0.023846579463198125, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.6632482798227199, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.7414953265770095, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.6611246157836415, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, -0.8298653998627232, -0.9985409282962976, 0.9480283798338649, 0.46739357317637276, -0.836952247388117, 0.22999257583613586, -0.7179832244569246, -0.09166580480694231, 0.3961094345125955, 0.4811706016053905, 0.68310912205147, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, 0.031370402466614156, -0.6135050194333254, 0.41280862725028755, -0.8203830824344558, 0.10594363382783215, 0.3219152951339359]
479.7218933105469	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.7827682520519572, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.8360271212587633, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.8392631287630334, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.8707940341088465, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.8155744126380979, -0.032157347200944875, 0.9907639716906473, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, 0.11200398885624674, 0.023846579463198125, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.7637719685545117, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.7414953265770095, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.6611246157836415, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, -0.8298653998627232, -0.8500095313607288, -0.2875000933273977, -0.41220419813785303, 0.7815251572955384, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, -0.7356760208101993, -0.8152001880378712, -0.11536021781834616, -0.20647309810892667, 0.9637744209448571, 0.3219152951339359]
490.3646545410156	(8, 12, 2)	[0.2794767548651217, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.7827682520519572, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.8360271212587633, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.8392631287630334, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.9321947336923755, 0.9990597928608285, -0.3432787666649447, -0.8428725063243465, 0.7593837984154931, -0.7399591285101107, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.8155744126380979, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, -0.23519169595670503, 0.05316719312406756, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, -0.016232989237062345, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.23700139064148662, -0.7048388194778659, 0.7414953265770095, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.4102679215412659, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, 0.1963057880547534, -0.8500095313607288, -0.2875000933273977, -0.41220419813785303, 0.7815251572955384, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, -0.24549656882005993, -0.5621889834150089, 0.41280862725028755, -0.6753184141974495, -0.1378655727257423, 0.3219152951339359]
469.4312744140625	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.7827682520519572, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.8360271212587633, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.8392631287630334, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.8707940341088465, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.8155744126380979, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, 0.11200398885624674, 0.023846579463198125, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.6632482798227199, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.7414953265770095, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.6611246157836415, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, -0.8298653998627232, -0.9985409282962976, 0.9480283798338649, 0.46739357317637276, -0.836952247388117, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, -0.7356760208101993, -0.8152001880378712, -0.11536021781834616, -0.20647309810892667, 0.9637744209448571, 0.3219152951339359]
-3.069247245788574	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.7827682520519572, 0.1077037004467476, 0.33359901164653416, -0.7201236084953931, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.8360271212587633, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.8392631287630334, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.7593837984154931, -0.6051885087463786, -0.7802160762522787, 0.3002601710359094, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.8155744126380979, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, -0.23519169595670503, 0.05316719312406756, -0.612125813524067, 0.7369232129089123, -0.220772782894759, 0.3743959630696294, 0.46144784319475834, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.8050689443224799, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.8194606731684737, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.7414953265770095, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.4102679215412659, 0.22196760753193212, 0.5737702941652929, 0.30028211714860265, 0.1963057880547534, -0.8500095313607288, -0.2875000933273977, -0.41220419813785303, 0.7815251572955384, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, -0.13981854251092038, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, -0.7356760208101993, -0.8152001880378712, -0.11536021781834616, -0.20647309810892667, -0.1378655727257423, 0.3219152951339359]
487.8323669433594	(8, 12, 2)	[0.510649143460655, -0.9297084361435808, 0.976571918458248, -0.6545871057411126, -0.917695483988987, 0.7827682520519572, 0.1077037004467476, 0.33359901164653416, -0.7138479127127029, -0.09416236606467532, -0.2974095113665791, -0.16889790603469512, 0.7365879225321859, 0.38858200027991185, 0.46035773892536525, -0.8360271212587633, 0.7362119159354283, -0.9700074738433917, -0.9288087508852909, -0.8392631287630334, -0.3318686208087218, -0.9515819857965915, 0.8509779055765436, 0.3486582922678525, 0.1245750439456963, -0.3128234325460897, 0.2542964882067411, 0.6636251886421516, -0.8893781482344374, -0.9920431836079393, -0.40635505484864676, 0.32210994487157585, -0.9571395958954843, 0.4442894525075405, -0.77550215273125, 0.8175060685859594, 0.5327442579874975, 0.20663326398647497, -0.24708967776204238, 0.7593837984154931, -0.6051885087463786, -0.7802160762522787, 0.3596585746273266, -0.5969158768981515, -0.24212583419147404, 0.8593453573205276, 0.7375231000583846, -0.8155744126380979, -0.032157347200944875, 0.9133695562318502, -0.8477758377348088, -0.598844856853858, -0.6880118151859367, 0.4814484858348158, 0.9795596997756, 0.8029240447996402, 0.2820626740132943, -0.23519169595670503, 0.05316719312406756, -0.612125813524067, 0.7369232129089123, -0.12087569782929652, 0.3743959630696294, 0.8753710529397791, -0.23950206151229203, 0.6407515907071473, -0.3485791617186942, -0.18421729180406898, -0.37835051799892816, -0.75851949722919, -0.7005400973202005, -0.6712839283518688, 0.5791953017176417, -0.5302069956303568, 0.19334315414173253, 0.6674385911603691, -0.5881936946364419, -0.15709239282917897, -0.7266119544504981, 0.422327747827395, -0.8015575474610666, 0.20001543534225297, 0.17031198785623913, -0.5781187844187656, -0.250066545624261, 0.22036857292793588, -0.7048388194778659, 0.7414953265770095, -0.5779632292621053, -0.2055034571572678, -0.8026190195314811, 0.44879405117450455, 0.5672060496815459, 0.9137611443950919, -0.6611246157836415, 0.22196760753193212, 0.5737702941652929, 0.46960865879901115, -0.8298653998627232, -0.9985409282962976, 0.9480283798338649, 0.46739357317637276, -0.836952247388117, 0.797067274373324, 0.006940838776594793, -0.4065521201185758, -0.31986490384236754, 0.128863470029706, -0.10194346526242981, 0.051545270499611995, 0.055888702302225646, 0.20912911791946298, 0.8960412491876366, -0.22520633011184676, -0.7356760208101993, -0.8152001880378712, -0.11536021781834616, -0.20647309810892667, 0.9637744209448571, 0.3219152951339359]
